,Market Share_total
129489,8.92
129490,8.92
129491,7.480000000000001
129492,2.7
129493,4.9799999999999995
129494,7.01
129495,7.830000000000001
129496,7.820000000000002
129497,13.05
129498,7.65
129499,11.58
129500,8.11
129501,9.17
129502,10.25
129503,10.98
129504,8.73
129505,9.15
129506,12.620000000000001
129507,12.28
129508,14.05
129509,14.060000000000002
129510,14.000000000000004
129511,14.000000000000004
129512,12.739999999999998
129513,12.469999999999999
129514,9.3
129515,6.05
129516,11.110000000000001
129517,5.49
129518,7.7700000000000005
129519,7.7700000000000005
129520,6.6800000000000015
129521,10.09
129522,9.349999999999998
129523,9.349999999999998
129524,9.709999999999999
129525,9.349999999999998
129526,8.43
129527,9.36
129528,9.36
129529,8.999999999999998
129530,9.939999999999998
129531,5.289999999999999
129532,5.289999999999999
129533,5.289999999999999
129534,5.2700000000000005
129535,7.010000000000001
129536,7.5200000000000005
129537,7.660000000000001
129538,7.960000000000001
129539,7.960000000000001
129540,7.960000000000001
129541,7.920000000000002
129542,7.8
129543,7.8
129544,8.34
129545,8.34
129546,8.34
129547,8.34
129548,9.09
129549,9.080000000000002
129550,9.579999999999998
129551,9.309999999999999
129552,7.590000000000001
129553,7.63
129554,7.290000000000001
129555,8.35
129556,7.109999999999999
129557,7.2299999999999995
129558,6.44
129559,4.0
129560,3.0700000000000003
129561,3.0100000000000002
129562,2.81
129563,3.3
129564,3.29
129565,4.090000000000001
129566,4.54
129567,4.37
129568,4.45
129569,4.83
129570,6.01
129571,7.7600000000000025
129572,7.660000000000002
129573,8.610000000000001
129574,8.180000000000001
129575,8.540000000000003
129576,10.719999999999999
129577,10.719999999999999
129578,10.7
129579,9.95
129580,15.14
129581,12.24
129582,12.200000000000001
129583,12.71
129584,12.190000000000001
129585,9.16
129586,7.44
129587,7.12
129588,4.98
129589,10.709999999999999
129590,8.26
129591,6.81
129592,6.81
129593,9.429999999999998
129594,10.579999999999998
129595,8.91
129596,7.9300000000000015
129597,3.71
129598,8.350000000000001
129599,8.13
129600,11.809999999999999
129601,7.920000000000002
129602,8.030000000000001
129603,10.89
129604,10.98
129605,12.610000000000003
129606,13.040000000000001
129607,12.63
129608,11.23
129609,11.52
129610,13.839999999999998
129611,12.02
129612,13.669999999999998
129613,15.64
129614,9.36
129615,8.299999999999999
129616,11.2
129617,5.64
129618,8.389999999999999
129619,8.389999999999999
129620,9.559999999999999
129621,10.709999999999997
129622,0.9100000000000001
129623,2.4999999999999996
129624,2.4999999999999996
129625,1.2400000000000002
129626,2.5
129627,2.32
129628,2.0500000000000003
129629,9.59
129630,7.4399999999999995
129631,3.669999999999999
129632,3.34
129633,3.8899999999999997
129634,4.290000000000001
129635,11.74
129636,6.329999999999998
129637,6.470000000000001
129638,6.6
129639,7.81
129640,8.66
129641,10.75
129642,6.379999999999999
129643,6.379999999999999
129644,5.25
129645,4.2700000000000005
129646,3.59
129647,3.2
129648,12.75
129649,10.03
129650,10.540000000000001
129651,9.79
129652,11.790000000000001
129653,9.79
129654,9.34
129655,7.31
129656,7.1
129657,7.6
129658,10.28
129659,3.2600000000000002
129660,2.49
129661,2.4299999999999997
129662,3.65
129663,9.120000000000001
129664,8.309999999999999
129665,8.4
129666,12.57
129667,9.86
129668,10.83
129669,9.99
129670,15.979999999999999
129671,16.43
129672,16.259999999999998
129673,16.22
129674,20.209999999999997
129675,16.220000000000002
129676,11.53
129677,12.35
129678,20.279999999999998
129679,14.819999999999999
129680,22.259999999999998
129681,11.879999999999999
129682,7.62
129683,6.760000000000001
129684,8.03
129685,9.44
129686,17.940000000000005
129687,15.190000000000001
129688,9.58
129689,18.66
129690,17.900000000000002
129691,17.900000000000002
129692,17.900000000000002
129693,17.900000000000002
129694,26.35
129695,18.159999999999997
129696,22.909999999999993
129697,8.239999999999998
129698,24.83
129699,24.939999999999994
129700,7.499999999999998
129701,7.499999999999998
129702,28.75
129703,19.31
129704,16.169999999999998
129705,11.25
129706,18.25
129707,10.100000000000001
129708,4.0600000000000005
129709,3.8200000000000003
129710,6.93
129711,9.25
129712,9.099999999999998
129713,8.23
129714,6.720000000000001
129715,5.17
129716,4.57
129717,3.5199999999999996
129718,2.97
129719,3.1500000000000004
129720,2.0
129721,2.0
129722,2.6699999999999995
129723,2.62
129724,4.02
129725,4.1
129726,3.85
129727,3.8699999999999997
129728,3.5
129729,3.8900000000000006
129730,3.79
129731,3.2399999999999998
129732,0.8200000000000001
129733,1.2899999999999998
129734,1.6800000000000002
129735,2.37
129736,3.88
129737,1.3
129738,1.77
129739,0.5199999999999999
129740,0.8299999999999998
129741,0.8299999999999998
129742,1.65
129743,0.97
129744,2.67
129745,2.9199999999999995
129746,2.59
129747,2.0199999999999996
129748,2.3099999999999996
129749,1.6199999999999999
129750,1.35
129751,1.1900000000000002
129752,1.6
129753,1.4700000000000002
129754,1.34
129755,1.41
129756,6.370000000000001
129757,0.5499999999999999
129758,0.5499999999999999
129759,0.8400000000000001
129760,0.53
129761,0.89
129762,0.96
129763,0.37
129764,0.65
129765,0.4
129766,0.55
129767,1.23
129768,0.8999999999999998
129769,1.1
129770,1.28
129771,1.1300000000000001
129772,0.8100000000000002
129773,1.21
129774,0.6900000000000002
129775,0.53
129776,0.93
129777,1.23
129778,1.3400000000000003
129779,1.23
129780,0.9099999999999999
129781,0.53
129782,1.1600000000000001
129783,0.5599999999999998
129784,1.3599999999999999
129785,0.22000000000000003
129786,0.22999999999999998
129787,0.25
129788,0.9
129789,0.16999999999999998
129790,0.6299999999999999
129791,0.27
129792,0.29
129793,0.26999999999999996
129794,0.9
129795,0.32
129796,0.4
129797,0.35000000000000003
129798,0.2700000000000001
129799,0.35
129800,0.30999999999999994
129801,0.33
129802,0.21999999999999997
129803,0.77
129804,0.99
129805,1.3099999999999998
129806,1.6
129807,1.8699999999999999
129808,1.03
129809,0.7799999999999999
129810,5.3100000000000005
129811,6.100000000000001
129812,6.2299999999999995
129813,5.05
129814,5.930000000000001
129815,5.96
129816,4.529999999999999
129817,4.52
129818,4.41
129819,4.25
129820,4.3
129821,9.16
129822,3.1499999999999995
129823,9.65
129824,9.86
129825,9.86
129826,9.79
129827,9.870000000000001
129828,9.47
129829,9.52
129830,9.89
129831,10.209999999999999
129832,9.58
129833,10.219999999999999
129834,9.86
129835,10.45
129836,10.760000000000002
129837,11.819999999999999
129838,9.070000000000002
129839,8.940000000000001
129840,9.7
129841,9.809999999999999
129842,2.62
129843,9.32
129844,9.889999999999999
129845,7.839999999999999
129846,5.47
129847,7.360000000000001
129848,7.390000000000001
129849,5.07
129850,8.55
129851,9.440000000000001
129852,8.09
129853,8.000000000000002
129854,10.51
129855,9.89
129856,2.6999999999999997
129857,7.19
129858,8.120000000000001
129859,6.31
129860,5.8100000000000005
129861,5.61
129862,4.9
129863,5.49
129864,5.640000000000001
129865,5.390000000000001
129866,15.969999999999999
129867,9.72
129868,12.07
129869,9.53
129870,6.510000000000001
129871,5.4
129872,5.4399999999999995
129873,6.860000000000001
129874,11.23
129875,11.2
129876,8.52
129877,7.37
129878,7.0
129879,5.54
129880,10.120000000000001
129881,9.959999999999999
129882,9.559999999999999
129883,9.559999999999999
129884,10.28
129885,8.59
129886,9.440000000000001
129887,13.020000000000001
129888,13.020000000000001
129889,14.790000000000001
129890,14.370000000000001
129891,14.330000000000002
129892,14.330000000000002
129893,14.65
129894,15.5
129895,15.73
129896,15.929999999999998
129897,14.220000000000002
129898,14.070000000000002
129899,13.700000000000003
129900,11.720000000000002
129901,11.680000000000001
129902,11.6
129903,12.19
129904,11.17
129905,9.040000000000001
129906,6.049999999999999
129907,8.82
129908,6.81
129909,6.31
129910,5.38
129911,4.15
129912,6.839999999999999
129913,7.610000000000001
129914,4.15
129915,7.610000000000001
129916,18.98
129917,18.85
129918,18.85
129919,15.24
129920,13.320000000000002
129921,13.320000000000002
129922,12.98
129923,7.35
129924,10.000000000000002
129925,9.790000000000001
129926,7.199999999999998
129927,12.430000000000001
129928,8.49
129929,6.87
129930,10.99
129931,9.48
129932,9.749999999999998
129933,8.08
129934,12.49
129935,13.349999999999998
129936,9.61
129937,8.16
129938,7.9399999999999995
129939,6.29
129940,7.5200000000000005
129941,18.12
129942,16.02
129943,10.169999999999998
129944,9.249999999999998
129945,9.32
129946,9.32
129947,9.249999999999998
129948,13.84
129949,7.279999999999999
129950,9.570000000000002
129951,9.63
129952,9.27
129953,6.790000000000001
129954,5.55
129955,7.0600000000000005
129956,6.790000000000001
129957,7.529999999999999
129958,6.9
129959,5.19
129960,5.42
129961,6.42
129962,8.309999999999999
129963,6.0600000000000005
129964,4.92
129965,6.35
129966,5.4399999999999995
129967,8.969999999999999
129968,10.959999999999999
129969,10.36
129970,11.53
129971,4.62
129972,10.8
129973,8.05
129974,11.46
129975,10.94
129976,10.180000000000001
129977,9.23
129978,8.360000000000001
129979,7.32
129980,3.7800000000000002
129981,6.2700000000000005
129982,5.800000000000001
129983,10.629999999999999
129984,7.640000000000001
129985,9.97
129986,11.7
129987,9.57
129988,14.49
129989,13.680000000000001
129990,6.4799999999999995
129991,7.08
129992,7.470000000000001
129993,7.0
129994,4.32
129995,8.19
129996,4.619999999999999
129997,6.109999999999999
129998,5.27
129999,6.640000000000001
130000,7.7
130001,6.55
130002,4.670000000000001
130003,5.51
130004,8.330000000000002
130005,8.27
130006,8.14
130007,8.040000000000001
130008,7.970000000000001
130009,2.6900000000000004
130010,8.05
130011,8.06
130012,8.45
130013,10.28
130014,9.45
130015,6.7
130016,9.92
130017,7.390000000000001
130018,5.58
130019,8.149999999999999
130020,11.250000000000002
130021,6.69
130022,7.489999999999999
130023,10.969999999999999
130024,5.9
130025,5.9
130026,10.59
130027,10.46
130028,4.03
130029,4.3100000000000005
130030,3.25
130031,7.779999999999999
130032,6.67
130033,8.65
130034,6.87
130035,7.63
130036,14.6
130037,12.360000000000001
130038,11.030000000000001
130039,11.410000000000002
130040,13.84
130041,11.050000000000002
130042,14.2
130043,10.5
130044,9.91
130045,8.940000000000001
130046,8.389999999999999
130047,8.239999999999998
130048,7.2
130049,8.45
130050,8.459999999999999
130051,8.7
130052,8.35
130053,11.740000000000002
130054,11.77
130055,11.64
130056,5.709999999999999
130057,6.07
130058,5.43
130059,5.369999999999999
130060,5.2299999999999995
130061,9.809999999999999
130062,16.500000000000004
130063,5.79
130064,10.680000000000003
130065,9.870000000000001
130066,8.34
130067,8.2
130068,8.98
130069,10.98
130070,9.3
130071,11.65
130072,10.820000000000002
130073,11.350000000000001
130074,11.29
130075,12.15
130076,12.15
130077,12.23
130078,12.66
130079,14.76
130080,14.879999999999999
130081,14.879999999999999
130082,14.61
130083,8.209999999999999
130084,11.82
130085,9.469999999999999
130086,8.459999999999999
130087,8.559999999999999
130088,11.35
130089,11.860000000000003
130090,9.989999999999998
130091,10.07
130092,12.15
130093,6.69
130094,6.040000000000001
130095,5.129999999999999
130096,6.25
130097,14.1
130098,11.210000000000003
130099,11.110000000000003
130100,11.39
130101,11.120000000000001
130102,11.39
130103,11.8
130104,10.459999999999999
130105,11.25
130106,10.14
130107,10.16
130108,10.290000000000001
130109,11.9
130110,11.73
130111,14.09
130112,14.189999999999998
130113,7.15
130114,6.69
130115,7.3100000000000005
130116,5.66
130117,5.220000000000001
130118,5.260000000000001
130119,5.300000000000001
130120,5.589999999999999
130121,6.4799999999999995
130122,6.38
130123,6.38
130124,6.249999999999998
130125,4.95
130126,5.2
130127,5.629999999999999
130128,11.95
130129,10.790000000000001
130130,11.41
130131,11.309999999999999
130132,12.13
130133,12.13
130134,11.91
130135,11.97
130136,11.97
130137,10.919999999999998
130138,10.039999999999997
130139,10.620000000000001
130140,10.33
130141,10.189999999999998
130142,7.839999999999999
130143,10.349999999999998
130144,10.969999999999999
130145,8.33
130146,8.170000000000002
130147,5.8100000000000005
130148,9.04
130149,7.409999999999999
130150,7.389999999999999
130151,7.110000000000001
130152,7.32
130153,8.850000000000001
130154,8.790000000000001
130155,9.53
130156,8.92
130157,8.21
130158,6.7700000000000005
130159,6.360000000000001
130160,6.279999999999999
130161,7.76
130162,7.039999999999999
130163,8.23
130164,5.09
130165,7.67
130166,6.82
130167,6.389999999999999
130168,7.07
130169,8.41
130170,4.42
130171,9.970000000000002
130172,12.270000000000001
130173,11.970000000000002
130174,11.760000000000002
130175,8.48
130176,11.780000000000003
130177,12.47
130178,10.89
130179,11.700000000000003
130180,10.82
130181,10.79
130182,10.9
130183,6.419999999999999
130184,6.35
130185,11.83
130186,14.830000000000002
130187,14.11
130188,7.6800000000000015
130189,6.519999999999999
130190,6.1
130191,6.57
130192,7.089999999999999
130193,6.33
130194,5.16
130195,4.88
130196,7.220000000000001
130197,3.7599999999999993
130198,4.720000000000001
130199,7.040000000000001
130200,7.8100000000000005
130201,7.800000000000002
130202,12.71
130203,9.900000000000002
130204,12.67
130205,12.540000000000001
130206,10.87
130207,9.1
130208,9.459999999999999
130209,6.720000000000001
130210,9.73
130211,8.54
130212,5.57
130213,5.65
130214,7.139999999999999
130215,7.18
130216,7.2700000000000005
130217,8.24
130218,10.930000000000001
130219,6.34
130220,6.58
130221,5.55
130222,5.8
130223,5.2
130224,5.58
130225,6.68
130226,6.1899999999999995
130227,4.95
130228,6.7700000000000005
130229,7.160000000000001
130230,6.7700000000000005
130231,6.67
130232,6.7700000000000005
130233,6.74
130234,6.14
130235,6.26
130236,6.26
130237,6.26
130238,4.829999999999999
130239,4.829999999999999
130240,4.319999999999999
130241,4.319999999999999
130242,7.05
130243,10.16
130244,9.809999999999999
130245,9.809999999999999
130246,9.809999999999999
130247,9.809999999999999
130248,9.77
130249,9.419999999999998
130250,9.419999999999998
130251,9.74
130252,9.74
130253,9.74
130254,9.74
130255,10.41
130256,10.41
130257,10.829999999999998
130258,10.77
130259,9.34
130260,9.34
130261,9.34
130262,9.38
130263,9.440000000000001
130264,9.56
130265,9.56
130266,9.23
130267,7.9799999999999995
130268,7.92
130269,7.83
130270,7.909999999999998
130271,7.909999999999998
130272,8.659999999999998
130273,7.7299999999999995
130274,7.7299999999999995
130275,7.7299999999999995
130276,7.089999999999999
130277,7.949999999999998
130278,7.68
130279,7.5200000000000005
130280,8.52
130281,7.94
130282,8.96
130283,7.470000000000001
130284,7.470000000000001
130285,7.44
130286,7.44
130287,13.459999999999999
130288,6.57
130289,5.9399999999999995
130290,8.34
130291,6.15
130292,6.9
130293,4.960000000000001
130294,4.510000000000001
130295,4.5200000000000005
130296,5.83
130297,5.93
130298,5.27
130299,6.369999999999999
130300,7.030000000000001
130301,6.590000000000001
130302,4.97
130303,5.499999999999999
130304,2.1399999999999997
130305,7.900000000000001
130306,7.820000000000002
130307,7.840000000000002
130308,7.840000000000002
130309,10.120000000000001
130310,12.03
130311,8.93
130312,6.899999999999999
130313,10.02
130314,9.76
130315,5.7299999999999995
130316,6.13
130317,6.09
130318,11.21
130319,14.239999999999998
130320,14.77
130321,14.77
130322,14.51
130323,6.720000000000001
130324,6.4799999999999995
130325,5.790000000000001
130326,4.59
130327,5.800000000000001
130328,7.330000000000001
130329,4.200000000000001
130330,4.710000000000001
130331,0.5
130332,3.2700000000000005
130333,3.2700000000000005
130334,0.67
130335,3.5599999999999996
130336,3.4200000000000004
130337,1.9
130338,6.09
130339,5.6000000000000005
130340,3.249999999999999
130341,3.249999999999999
130342,4.0
130343,4.029999999999999
130344,13.13
130345,6.739999999999999
130346,8.32
130347,7.45
130348,9.669999999999998
130349,10.41
130350,11.73
130351,6.449999999999998
130352,6.919999999999999
130353,7.409999999999999
130354,5.1899999999999995
130355,5.1899999999999995
130356,5.29
130357,4.91
130358,4.840000000000001
130359,10.530000000000003
130360,7.5200000000000005
130361,9.48
130362,9.670000000000002
